recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
6,5.352284582817979,0,1,Urban,1,Web,Discount,0
4,3.4008639927609177,1,0,Urban,1,Web,Buy One Get One,0
4,6.040992534257179,1,0,Urban,0,Multichannel,Buy One Get One,0
12,3.4008639927609177,1,0,Urban,0,Web,No Offer,0
6,5.761390787276515,1,0,Urban,1,Phone,No Offer,0
10,6.13179154719926,1,1,Urban,0,Phone,Buy One Get One,0
12,5.425214299736387,1,1,Urban,1,Multichannel,Buy One Get One,0
1,5.446435602000493,0,1,Rural,0,Multichannel,Buy One Get One,0
3,5.779230025364274,0,1,Rural,1,Multichannel,No Offer,0
6,5.823755702681873,1,0,Urban,0,Multichannel,Discount,1
10,4.912213611918492,0,1,Surburban,1,Web,No Offer,0
7,5.556210110189065,1,0,Surburban,0,Phone,No Offer,0
4,5.984918166237948,0,1,Rural,0,Phone,No Offer,0
2,5.7382161069740905,1,0,Surburban,1,Multichannel,Buy One Get One,0
6,3.7108855343765508,1,0,Urban,0,Phone,No Offer,0
11,6.086115418707319,0,1,Urban,0,Web,Discount,1
1,5.961469149572581,1,0,Urban,1,Phone,No Offer,0
7,5.734731895300136,1,0,Urban,1,Web,Buy One Get One,1
8,5.382520637830111,0,1,Surburban,0,Multichannel,Discount,0
9,5.368589419533368,0,1,Rural,0,Phone,Buy One Get One,0
9,3.8507856959569566,0,1,Urban,0,Web,Discount,0
5,5.847074411148584,1,1,Surburban,1,Phone,Buy One Get One,0
5,6.276192259733326,0,1,Rural,1,Web,Discount,0
11,5.329282945804916,0,1,Surburban,0,Phone,Discount,0
1,3.4008639927609177,0,1,Surburban,0,Phone,Discount,0
10,5.6331453950567605,1,0,Urban,0,Multichannel,No Offer,0
7,6.589586507258817,0,1,Urban,1,Web,Discount,1
7,6.089384953668113,1,0,Urban,0,Multichannel,Buy One Get One,0
8,6.035768472664507,1,0,Urban,0,Multichannel,No Offer,0
10,4.042524813492304,0,1,Urban,0,Web,No Offer,0
9,6.122755932789158,1,0,Urban,0,Multichannel,Buy One Get One,0
2,7.179567082272885,1,0,Surburban,1,Web,Buy One Get One,0
4,6.480596556788717,1,1,Rural,1,Multichannel,No Offer,0
9,3.4008639927609177,1,0,Urban,0,Web,Buy One Get One,0
4,6.502310170673975,1,1,Surburban,1,Phone,Discount,1
2,3.955274047422461,0,1,Urban,1,Phone,No Offer,0
10,4.62477671562701,0,1,Surburban,1,Phone,Discount,0
11,5.437861893985933,1,1,Surburban,0,Phone,Buy One Get One,1
10,5.117814155560866,1,0,Urban,0,Phone,No Offer,0
9,5.331897199811232,0,1,Urban,0,Multichannel,No Offer,0
1,5.084690883925667,0,1,Rural,0,Web,Buy One Get One,0
2,4.508989627514122,1,0,Surburban,1,Phone,Buy One Get One,0
4,3.554776469590456,1,0,Surburban,1,Web,No Offer,0
9,5.379943435427982,0,1,Rural,0,Web,Buy One Get One,0
2,4.61015772749913,1,0,Urban,1,Phone,Discount,0
10,3.4008639927609177,0,1,Urban,0,Web,Buy One Get One,0
5,3.4008639927609177,1,0,Surburban,0,Phone,Buy One Get One,0
1,5.789134141755705,1,0,Urban,0,Phone,Discount,0
6,7.099507229505178,1,0,Urban,1,Web,No Offer,0
7,6.566503639187598,1,1,Rural,1,Multichannel,No Offer,0
1,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
7,4.825429582122438,0,1,Surburban,1,Phone,Buy One Get One,0
5,5.89718133978685,1,0,Surburban,1,Phone,Buy One Get One,0
10,5.73940698562913,1,0,Urban,0,Web,No Offer,0
6,4.393337425819748,1,0,Surburban,1,Phone,No Offer,0
8,5.351146980192569,1,0,Urban,0,Phone,Discount,0
11,4.510969390589264,0,1,Urban,0,Phone,Discount,0
9,5.01316542394988,0,1,Surburban,1,Web,Buy One Get One,0
11,5.716731604942411,1,0,Surburban,1,Phone,No Offer,0
10,3.4008639927609177,0,1,Urban,1,Phone,Buy One Get One,0
1,5.799001741237135,0,1,Rural,1,Web,Discount,0
1,7.425923877003386,0,1,Urban,1,Multichannel,Discount,0
3,4.505349850705881,1,0,Urban,1,Web,Discount,0
2,6.439989144676593,0,1,Surburban,1,Multichannel,Buy One Get One,0
3,4.183118274275528,0,1,Urban,1,Phone,Buy One Get One,0
11,3.4008639927609177,0,1,Urban,0,Web,No Offer,0
4,5.9608249109758695,0,1,Surburban,0,Web,Discount,1
4,6.0646220677257086,1,0,Surburban,0,Multichannel,Buy One Get One,0
2,3.8031005982039594,0,1,Surburban,0,Phone,Discount,0
5,6.014301781010739,1,0,Urban,1,Multichannel,Buy One Get One,1
9,3.4008639927609177,1,0,Urban,1,Web,Discount,0
9,5.499419786985366,0,1,Surburban,1,Phone,Buy One Get One,0
2,6.107891107612241,1,0,Surburban,0,Phone,No Offer,0
6,3.4249139082794713,0,1,Urban,0,Phone,Discount,0
1,6.294250726074389,1,1,Surburban,1,Web,Buy One Get One,0
7,5.37735957388799,0,1,Urban,1,Multichannel,No Offer,0
6,3.4008639927609177,1,0,Urban,0,Web,Discount,1
9,3.4008639927609177,1,0,Rural,1,Web,Buy One Get One,0
5,3.4008639927609177,1,0,Urban,0,Phone,Discount,0
6,5.084628974004582,0,1,Urban,1,Web,Buy One Get One,0
5,3.4008639927609177,0,1,Surburban,1,Web,No Offer,0
12,5.135033438631219,1,0,Surburban,1,Phone,No Offer,0
8,5.188055972290499,0,1,Rural,0,Web,Buy One Get One,1
6,4.160132302760104,1,0,Urban,0,Web,No Offer,0
1,5.641587871063083,1,1,Surburban,1,Web,Discount,0
12,3.4008639927609177,0,1,Urban,0,Phone,Discount,0
10,5.43026625767732,0,1,Rural,0,Multichannel,Discount,1
7,4.47209583176275,0,1,Surburban,1,Phone,No Offer,0
1,5.482720089545816,1,1,Urban,0,Web,No Offer,0
1,4.176999240344289,1,0,Urban,0,Phone,No Offer,0
2,5.861014117723917,1,1,Urban,0,Web,Discount,0
7,5.165756930963556,0,1,Rural,0,Phone,Buy One Get One,0
12,4.266475481513779,1,0,Rural,0,Web,No Offer,0
1,6.6408557457128845,0,1,Surburban,1,Web,Buy One Get One,0
10,4.900894830083057,0,1,Urban,0,Phone,Buy One Get One,0
12,4.942713277610797,1,0,Urban,0,Web,Buy One Get One,0
10,4.9305814752498796,0,1,Surburban,0,Web,Discount,1
8,5.303802296778606,1,0,Urban,0,Phone,Discount,0
1,6.610346050771774,1,1,Urban,1,Multichannel,No Offer,1
12,5.5981997120811355,1,1,Surburban,1,Phone,Discount,0
1,3.6197972929264925,0,1,Urban,1,Web,Discount,0
5,4.226541731833486,0,1,Urban,0,Web,No Offer,0
2,5.265794174842477,1,0,Urban,1,Web,Buy One Get One,0
7,5.709631999445093,1,0,Urban,0,Web,No Offer,0
10,3.4008639927609177,0,1,Rural,1,Web,No Offer,1
10,5.0534393230878205,1,0,Urban,1,Web,No Offer,0
2,5.292047753534441,0,1,Surburban,0,Web,No Offer,0
3,4.245490733029061,0,1,Urban,1,Phone,No Offer,0
8,4.06336975792267,0,1,Urban,1,Web,No Offer,0
11,5.538121358755354,0,1,Rural,1,Phone,Discount,0
11,3.717223927123079,0,1,Surburban,0,Web,No Offer,0
2,7.013330771530775,1,1,Urban,1,Phone,Buy One Get One,0
4,5.5722300749138185,0,1,Urban,0,Phone,No Offer,0
2,6.748782993875661,1,0,Urban,1,Web,No Offer,0
4,6.834463896405298,1,0,Surburban,1,Multichannel,Buy One Get One,0
2,5.898746006104775,1,0,Urban,0,Web,Buy One Get One,0
9,4.858105522110037,0,1,Rural,1,Phone,Buy One Get One,0
9,6.669954838324293,1,1,Surburban,1,Multichannel,Buy One Get One,1
11,6.26398856451963,1,1,Rural,1,Web,Discount,1
12,3.4008639927609177,1,0,Urban,1,Phone,No Offer,0
9,3.4008639927609177,0,1,Rural,0,Web,Buy One Get One,1
4,3.4008639927609177,1,0,Surburban,1,Web,No Offer,1
4,3.6130777406976544,0,1,Surburban,1,Web,Buy One Get One,0
11,5.005220661394757,1,0,Surburban,1,Web,Discount,0
2,5.311332303625531,1,0,Surburban,1,Multichannel,No Offer,0
9,6.085182550981734,0,1,Surburban,0,Web,Discount,1
9,5.02604922014861,0,1,Surburban,0,Web,Buy One Get One,0
1,5.5152416180483295,0,1,Urban,1,Phone,No Offer,0
6,6.327490255478864,0,1,Surburban,1,Multichannel,Buy One Get One,0
9,4.76080547751954,1,0,Surburban,1,Web,Buy One Get One,0
7,3.4008639927609177,1,0,Surburban,1,Phone,Buy One Get One,0
1,6.18920823578946,1,1,Rural,0,Multichannel,Buy One Get One,0
7,5.117035269328745,0,1,Urban,0,Web,Buy One Get One,0
3,3.4008639927609177,0,1,Surburban,1,Phone,Buy One Get One,0
7,4.941928096086465,0,1,Surburban,0,Phone,Discount,0
1,7.497467865883091,1,1,Surburban,1,Phone,No Offer,0
11,4.313212318673522,1,0,Urban,1,Web,Buy One Get One,0
1,3.978933710710773,0,1,Surburban,1,Web,No Offer,0
3,6.090472427438032,1,0,Surburban,1,Multichannel,Buy One Get One,0
8,5.523618588416046,0,1,Surburban,1,Multichannel,Discount,0
8,3.5720646995221013,1,0,Urban,1,Web,Buy One Get One,0
4,5.906614469191589,1,1,Urban,1,Multichannel,Buy One Get One,0
5,5.990013494840667,1,1,Surburban,1,Phone,No Offer,1
10,5.245180268134908,0,1,Urban,0,Web,Discount,1
1,6.907915266183502,1,1,Urban,1,Web,Buy One Get One,0
11,3.4509394735569696,0,1,Urban,1,Phone,Buy One Get One,0
1,6.056502943287204,1,0,Urban,0,Multichannel,Discount,0
9,4.430697744137536,1,0,Surburban,1,Phone,Discount,0
12,5.968195920168628,1,1,Urban,0,Web,Buy One Get One,0
9,4.164336934042136,1,0,Surburban,1,Phone,Discount,0
2,4.9662653463603155,1,0,Surburban,1,Web,Discount,0
1,3.4210000089583352,1,0,Urban,0,Web,No Offer,0
4,5.2327116094500425,0,1,Urban,1,Web,No Offer,0
7,4.746669748261791,1,0,Surburban,1,Phone,Discount,0
2,3.4008639927609177,0,1,Urban,0,Web,Discount,0
1,5.956277687018599,0,1,Urban,0,Multichannel,Buy One Get One,0
10,3.7369550773454994,0,1,Surburban,0,Phone,Discount,0
3,6.044080716110943,1,0,Urban,0,Web,Buy One Get One,0
5,6.5360102060765355,0,1,Rural,1,Multichannel,Discount,0
1,6.390978649722706,1,1,Urban,1,Web,Discount,1
4,6.103542450513332,1,0,Surburban,0,Multichannel,No Offer,0
3,4.807621114077212,0,1,Surburban,1,Phone,Buy One Get One,0
5,4.671425981765156,1,0,Surburban,0,Web,No Offer,0
3,4.111037785163761,1,0,Urban,1,Web,No Offer,0
9,5.823134648940764,0,1,Surburban,0,Web,Discount,0
1,5.84773850807339,1,1,Surburban,0,Phone,Buy One Get One,0
12,5.059234963932318,1,0,Rural,0,Phone,No Offer,0
7,5.544083095898526,1,1,Urban,0,Multichannel,Discount,0
4,5.001056227649261,1,0,Urban,0,Web,No Offer,0
3,5.239469290738831,1,0,Urban,0,Phone,No Offer,0
6,3.4008639927609177,0,1,Surburban,0,Web,Buy One Get One,0
9,3.4008639927609177,0,1,Surburban,1,Web,Discount,0
1,6.865223490263159,1,1,Urban,1,Web,Buy One Get One,0
1,5.719491768361381,0,1,Urban,0,Multichannel,Discount,0
10,5.024538199265247,1,0,Rural,1,Phone,Discount,0
4,4.392966574712216,1,0,Urban,0,Phone,No Offer,0
2,5.106066678676197,0,1,Urban,1,Web,No Offer,0
3,5.328943560089797,0,1,Urban,0,Phone,Buy One Get One,0
1,6.171387395967629,1,0,Surburban,0,Web,Discount,0
11,4.64688777933996,1,0,Urban,1,Web,No Offer,0
4,6.007485523162161,0,1,Surburban,0,Multichannel,No Offer,0
9,5.130371975698589,1,0,Surburban,0,Web,Discount,1
4,3.4008639927609177,1,0,Surburban,1,Phone,Buy One Get One,0
8,5.5478691311385475,1,0,Surburban,0,Web,Discount,1
9,5.339795145994346,1,0,Urban,0,Multichannel,Buy One Get One,0
1,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,1
2,6.478064074448011,1,1,Surburban,1,Phone,No Offer,0
5,4.819071155935369,1,0,Rural,1,Web,No Offer,0
5,5.3618084643292345,1,0,Surburban,1,Multichannel,Buy One Get One,0
7,4.152770690690713,0,1,Surburban,0,Phone,Buy One Get One,0
1,5.985094300100139,1,1,Urban,0,Web,Discount,0
4,5.0084996819658345,0,1,Surburban,0,Phone,No Offer,0
4,5.565439525034456,1,1,Surburban,0,Phone,Discount,0
11,6.093502047661733,0,1,Surburban,0,Multichannel,Discount,0
1,6.129855985554125,1,0,Surburban,0,Web,Discount,0
5,5.510561736993246,0,1,Surburban,0,Phone,No Offer,0
10,3.7563044304287256,0,1,Surburban,1,Web,Buy One Get One,0
8,5.116855440165964,1,0,Urban,0,Web,No Offer,0
10,4.109233174715851,1,0,Urban,0,Web,Discount,1
10,5.234844943592463,1,0,Urban,1,Web,Discount,0
11,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,0
9,5.968656407781974,0,1,Urban,0,Phone,Discount,1
10,4.42376820625352,1,0,Surburban,1,Web,Discount,0
11,5.554470071469192,1,0,Surburban,0,Phone,Buy One Get One,0
11,5.236016340350657,1,0,Surburban,0,Phone,Buy One Get One,0
7,4.790902585904128,1,0,Surburban,0,Phone,No Offer,0
2,4.91654437069666,1,0,Surburban,0,Web,No Offer,0
5,4.375253750386452,1,0,Urban,0,Phone,Buy One Get One,0
2,6.130117178773292,0,1,Rural,1,Multichannel,Buy One Get One,0
2,7.026728716939584,1,0,Urban,1,Phone,Buy One Get One,1
2,4.552612935249416,0,1,Rural,1,Phone,Buy One Get One,0
1,5.691102421498827,1,0,Urban,0,Web,Discount,1
9,3.4008639927609177,0,1,Surburban,0,Phone,Buy One Get One,0
2,5.0584090689010965,0,1,Urban,0,Web,Discount,0
2,6.232781949001056,1,0,Surburban,1,Phone,No Offer,0
2,6.091536100832197,1,0,Surburban,0,Multichannel,Buy One Get One,0
6,4.466023054577933,0,1,Surburban,0,Web,Discount,0
10,5.399880681957478,1,1,Surburban,0,Multichannel,No Offer,0
3,4.244200317766478,0,1,Urban,0,Web,Buy One Get One,0
1,6.750937712839404,0,1,Urban,1,Multichannel,Buy One Get One,1
9,3.9263203101289705,0,1,Urban,1,Web,Discount,0
9,5.724042513663561,1,1,Surburban,0,Web,No Offer,0
11,5.474537011150523,1,1,Urban,1,Web,No Offer,0
5,5.487531779599162,1,0,Urban,0,Web,Discount,1
9,5.009034012729282,0,1,Rural,0,Phone,Discount,0
1,5.3464882914093295,0,1,Urban,0,Phone,Discount,0
1,3.8137484361598055,0,1,Surburban,0,Phone,Buy One Get One,1
5,3.900759813149435,1,0,Urban,1,Phone,No Offer,0
1,5.946571778217245,1,1,Urban,0,Web,Buy One Get One,0
4,6.100498308132105,1,0,Surburban,0,Web,No Offer,0
1,4.5736795188967205,0,1,Surburban,0,Web,Discount,0
5,5.421905740792655,1,0,Surburban,0,Phone,No Offer,1
12,4.889973117689029,1,0,Surburban,1,Phone,Buy One Get One,0
3,3.4008639927609177,0,1,Urban,0,Web,Discount,1
8,6.557388965152966,1,1,Surburban,1,Web,Discount,0
10,4.781808959646548,0,1,Rural,0,Web,Discount,1
2,4.403543478136132,1,0,Urban,1,Web,Discount,0
1,5.995904675134003,0,1,Rural,0,Web,No Offer,0
10,3.54558628428746,0,1,Surburban,0,Phone,No Offer,0
2,5.902305410788164,1,0,Rural,1,Web,Buy One Get One,0
9,3.4008639927609177,1,0,Urban,0,Phone,Buy One Get One,0
3,4.008241863168689,0,1,Urban,1,Phone,Discount,0
1,6.075621855114705,0,1,Urban,1,Multichannel,Buy One Get One,0
4,5.055863566699327,1,0,Rural,0,Web,Discount,0
1,4.475175389371905,1,0,Surburban,0,Phone,Discount,0
2,6.740259278506742,1,0,Surburban,1,Phone,No Offer,0
6,5.062721607294587,0,1,Urban,0,Web,Buy One Get One,0
11,5.122891976441923,1,0,Urban,1,Phone,Discount,0
7,5.885881784532917,1,1,Surburban,1,Multichannel,No Offer,0
1,5.7260656828966585,1,1,Surburban,0,Phone,Buy One Get One,0
2,5.822631608494582,1,0,Surburban,0,Web,No Offer,0
5,6.276812647965849,1,1,Rural,1,Web,No Offer,0
4,3.4008639927609177,0,1,Rural,0,Phone,No Offer,1
6,5.490795503551361,1,0,Urban,0,Multichannel,No Offer,0
8,3.4008639927609177,1,0,Urban,1,Phone,Discount,0
5,3.4008639927609177,1,0,Surburban,1,Web,Discount,0
6,7.410855135717062,1,0,Surburban,1,Multichannel,No Offer,1
1,6.136538443000269,0,1,Rural,0,Phone,Buy One Get One,1
2,5.237026898104929,0,1,Surburban,0,Web,No Offer,0
1,5.449664119042561,0,1,Surburban,1,Multichannel,No Offer,0
10,5.990614185653143,0,1,Urban,0,Web,No Offer,0
11,3.4008639927609177,0,1,Surburban,0,Web,No Offer,1
1,6.290883719526484,1,0,Urban,1,Phone,Discount,0
1,3.4008639927609177,1,0,Urban,0,Phone,No Offer,1
9,4.4343818650078095,0,1,Surburban,0,Web,Buy One Get One,0
1,6.474954944653914,1,0,Surburban,1,Web,Discount,0
10,3.4008639927609177,1,0,Urban,0,Phone,Buy One Get One,0
6,4.141705133581938,0,1,Urban,1,Phone,Buy One Get One,0
10,5.039287536669418,1,0,Surburban,0,Web,Discount,0
8,3.4008639927609177,0,1,Rural,1,Web,Buy One Get One,0
9,6.519810784591962,1,1,Urban,1,Multichannel,No Offer,0
4,6.010580664300212,0,1,Urban,0,Multichannel,Buy One Get One,1
9,5.900965276300669,1,0,Urban,0,Web,No Offer,0
10,5.8027224225111045,1,0,Surburban,0,Web,No Offer,0
4,5.921819677402093,1,1,Urban,1,Phone,Buy One Get One,0
1,5.163985653752745,1,0,Surburban,1,Phone,Discount,0
5,5.473236593575229,1,1,Urban,1,Multichannel,Buy One Get One,1
8,4.288265254859407,0,1,Urban,1,Web,No Offer,0
1,5.0466457316192885,0,1,Surburban,1,Web,No Offer,0
9,3.4008639927609177,0,1,Surburban,0,Web,No Offer,1
2,5.319589501823576,1,0,Surburban,1,Phone,No Offer,0
10,5.592627425290039,0,1,Surburban,0,Multichannel,No Offer,0
2,6.487851432171832,1,1,Rural,1,Phone,No Offer,0
3,6.801894638282628,1,1,Urban,1,Phone,Discount,1
9,3.947003974323392,1,0,Urban,0,Web,Buy One Get One,0
9,3.4008639927609177,1,0,Surburban,0,Web,Buy One Get One,0
3,5.041875529832312,1,0,Surburban,1,Phone,Discount,0
10,5.6487277289070565,0,1,Urban,1,Phone,No Offer,0
10,6.910371852765291,1,1,Surburban,1,Web,Discount,0
1,7.412782122271722,1,1,Surburban,1,Multichannel,Buy One Get One,0
9,5.182513620804394,1,0,Surburban,0,Phone,Discount,0
2,6.278427611135146,1,0,Urban,1,Web,Discount,1
2,5.99028885625426,1,0,Surburban,0,Web,No Offer,0
9,5.711783712541687,1,1,Surburban,1,Web,Discount,0
4,6.481347393854048,1,1,Urban,1,Multichannel,Buy One Get One,0
2,3.4008639927609177,1,0,Urban,0,Web,No Offer,0
8,4.350922889622548,1,0,Rural,0,Phone,No Offer,0
10,3.6983346128846915,0,1,Surburban,0,Phone,Discount,0
1,5.283102200741556,0,1,Surburban,0,Web,No Offer,0
3,5.959070479296978,1,0,Rural,0,Phone,No Offer,0
1,5.971618918887276,1,0,Surburban,0,Web,Buy One Get One,0
1,6.559671893112078,0,1,Urban,1,Web,Buy One Get One,1
3,5.192289961902507,0,1,Surburban,1,Phone,Buy One Get One,0
1,3.4008639927609177,1,0,Urban,0,Phone,No Offer,0
8,4.648325456302019,0,1,Surburban,1,Phone,Buy One Get One,0
8,5.349723154607937,0,1,Surburban,1,Multichannel,No Offer,0
4,4.122121843221548,0,1,Surburban,0,Web,Discount,0
2,3.4008639927609177,0,1,Surburban,1,Phone,Discount,1
1,3.4008639927609177,0,1,Urban,1,Phone,No Offer,0
9,6.729405822940582,1,0,Urban,1,Phone,Buy One Get One,0
12,5.109152447272074,1,0,Rural,1,Phone,No Offer,0
9,5.186267862739414,0,1,Rural,1,Phone,No Offer,0
5,5.6826609780340895,1,0,Urban,0,Web,No Offer,0
1,5.740435792304236,1,1,Surburban,1,Web,Discount,1
2,5.55624874334791,1,0,Urban,0,Multichannel,No Offer,0
4,3.4008639927609177,1,0,Urban,1,Web,No Offer,0
9,6.981906821615223,1,0,Rural,1,Multichannel,Discount,0
9,4.10280864063423,1,0,Surburban,1,Web,Buy One Get One,0
4,6.221027450224375,1,1,Surburban,1,Phone,Buy One Get One,0
1,5.724924074409577,0,1,Urban,0,Phone,Discount,0
10,4.421607859758004,1,0,Surburban,1,Web,Buy One Get One,0
5,5.751238415812496,1,0,Surburban,0,Multichannel,Discount,0
5,5.068589687356812,0,1,Rural,0,Phone,No Offer,0
3,6.562627692657608,0,1,Surburban,1,Web,No Offer,1
2,5.70451553923203,0,1,Urban,0,Multichannel,No Offer,0
5,4.437697832044343,1,0,Surburban,0,Phone,No Offer,0
1,6.8465179695109475,0,1,Urban,1,Phone,No Offer,0
11,3.4008639927609177,1,0,Surburban,0,Phone,No Offer,0
7,6.134221998462939,0,1,Urban,1,Web,Buy One Get One,0
10,5.22778760035751,1,0,Urban,0,Web,No Offer,0
11,3.6165775423585313,1,0,Surburban,0,Web,Buy One Get One,0
11,4.779459571084781,0,1,Rural,0,Phone,Buy One Get One,0
10,3.686877451443263,1,0,Urban,0,Phone,Buy One Get One,0
1,5.704615460960093,1,0,Urban,0,Web,Discount,1
6,3.4008639927609177,0,1,Surburban,1,Phone,Discount,0
2,6.312533038577397,0,1,Urban,1,Phone,Discount,1
6,4.443004135397701,0,1,Urban,1,Web,No Offer,0
1,5.093075126369514,1,0,Urban,0,Web,No Offer,0
5,6.0348113516113475,1,0,Urban,0,Multichannel,Buy One Get One,0
3,5.39308194299246,0,1,Rural,1,Phone,Buy One Get One,0
7,6.167411663591217,0,1,Rural,0,Phone,No Offer,0
10,4.027670428954108,1,0,Rural,1,Web,Buy One Get One,0
5,4.891851758106289,1,0,Surburban,1,Web,Discount,0
1,6.187072448227671,1,0,Rural,0,Multichannel,Discount,0
5,3.4008639927609177,0,1,Surburban,1,Phone,Discount,0
9,4.581492058633514,1,0,Surburban,1,Web,No Offer,0
1,3.8155121050473024,1,0,Surburban,1,Web,Buy One Get One,0
12,4.120986493168521,0,1,Urban,1,Phone,Buy One Get One,1
8,6.690780163688303,1,0,Urban,1,Multichannel,Buy One Get One,0
3,5.65276984263367,1,1,Surburban,1,Phone,No Offer,0
4,4.0841258620277685,1,0,Surburban,1,Web,No Offer,0
6,3.647536490579554,1,0,Rural,1,Web,Discount,0
3,4.9377778217928645,0,1,Surburban,0,Web,Buy One Get One,1
12,3.5981338408071912,1,0,Rural,0,Web,Discount,1
9,5.114514713472284,0,1,Rural,0,Web,Discount,0
7,3.8640924716705958,1,0,Surburban,1,Web,No Offer,0
4,5.119310310721912,0,1,Urban,0,Web,No Offer,0
3,5.311085505825715,0,1,Surburban,0,Multichannel,Buy One Get One,0
4,3.945844553903657,0,1,Urban,0,Phone,Buy One Get One,0
8,6.135045275585506,1,0,Surburban,1,Web,No Offer,0
10,4.288402532641213,1,0,Rural,1,Web,Buy One Get One,0
10,3.4008639927609177,0,1,Surburban,1,Phone,No Offer,0
3,5.078543132703431,1,0,Urban,0,Phone,Discount,0
2,5.6580875153940715,1,1,Rural,0,Phone,No Offer,0
10,4.359525369327368,1,0,Rural,1,Phone,Buy One Get One,0
7,5.762051382780177,1,0,Rural,1,Web,Buy One Get One,0
10,3.4008639927609177,1,0,Urban,1,Web,Discount,0
3,4.483115539980786,0,1,Urban,0,Phone,Buy One Get One,0
4,3.4008639927609177,1,0,Rural,1,Web,Discount,0
3,5.722244334243883,1,0,Surburban,0,Web,Buy One Get One,0
2,5.28269598564508,0,1,Urban,1,Phone,No Offer,0
1,5.5555144579870985,0,1,Surburban,0,Phone,Discount,0
11,4.085808231199814,0,1,Rural,0,Phone,Discount,0
9,4.516448255927287,0,1,Rural,0,Web,Discount,0
5,5.572496178962071,1,1,Urban,0,Phone,Buy One Get One,0
1,6.716776355097,0,1,Urban,1,Web,Buy One Get One,0
10,3.6998193941522706,0,1,Surburban,1,Web,Discount,0
7,5.3928090296407545,0,1,Rural,0,Web,Discount,0
3,6.418723762251816,1,0,Urban,1,Web,Discount,1
1,5.8321756894246,1,0,Urban,0,Web,Discount,0
5,5.237345809556553,1,0,Rural,1,Web,Buy One Get One,0
2,6.512354356631564,1,1,Urban,1,Multichannel,Discount,0
4,6.613907571339391,1,0,Urban,1,Phone,Discount,0
6,6.688030875713583,1,1,Surburban,1,Multichannel,No Offer,0
1,6.1124424736608844,1,0,Urban,0,Multichannel,No Offer,0
12,3.4008639927609177,1,0,Urban,0,Phone,No Offer,0
1,6.450217625580863,0,1,Rural,1,Phone,No Offer,0
7,6.472346294500901,0,1,Urban,1,Phone,Discount,0
1,6.276850234885605,1,0,Surburban,1,Phone,Buy One Get One,0
5,5.665526629201668,1,0,Surburban,1,Phone,Discount,0
3,5.763591077345062,0,1,Rural,0,Phone,Discount,0
2,5.825675570948388,1,1,Surburban,0,Web,Buy One Get One,0
4,5.794384619338482,1,0,Urban,1,Multichannel,No Offer,0
11,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,0
11,3.4008639927609177,1,0,Rural,0,Web,Discount,0
6,4.9362708788073935,1,0,Urban,0,Web,Discount,0
10,3.4008639927609177,0,1,Surburban,1,Web,Buy One Get One,1
6,5.79669584501227,1,0,Urban,1,Multichannel,Discount,0
11,5.097485546994985,1,0,Urban,0,Phone,Buy One Get One,1
6,3.4124669739203863,0,1,Rural,0,Web,Discount,0
5,5.556557754899676,1,1,Rural,0,Phone,Discount,0
10,4.130997879870137,0,1,Surburban,0,Web,No Offer,0
9,4.373616367313912,1,0,Urban,1,Phone,Buy One Get One,0
4,4.034594557816327,1,0,Urban,0,Phone,Buy One Get One,0
9,5.17558460116574,1,0,Urban,0,Phone,No Offer,0
3,5.807932257672971,1,0,Urban,1,Phone,No Offer,0
